run_id,condition,persona_id,repeat,decision,transportation_mode,destination_type,departure_urgency,income_level,vehicle_access,family_structure,medical_caregiving_responsibilities,wildfire_risk_level,transit_access,distance_to_nearest_shelter,road_travel_time_to_shelter,distance_to_hazard_zone,has_children,has_medical_need,is_low_income,mode_hard_violation,destination_hard_violation,mode_soft_issue,destination_soft_issue,soft_feasibility_issue,hard_violation_count,soft_violation_count,spatial_inconsistency_count,any_hard_violation,any_soft_issue,any_violation,mode_feasible,destination_feasible,feasibility_score,spatial_consistency_score,hard_violation_notes,soft_violation_notes,spatial_inconsistency_notes,violation_notes
ACS-141-spatial_grounded-r1,spatial_grounded,ACS-141,1,Evacuate now,Private vehicle,Public shelter,High,Middle,Yes,Household with children,None,Moderate,Good,3.9,25,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-142-baseline-r1,baseline,ACS-142,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Single adult household,None,Moderate,Good,3.9,25,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-142-spatial_grounded-r1,spatial_grounded,ACS-142,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Single adult household,None,Moderate,Good,3.9,25,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-143-baseline-r1,baseline,ACS-143,1,Evacuate now,Public transit,Friend/relative home,High,Low,No,Household with children,None,Moderate,Good,3.9,25,0.7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-143-spatial_grounded-r1,spatial_grounded,ACS-143,1,Evacuate now,Public transit,Public shelter,High,Low,No,Household with children,None,Moderate,Good,3.9,25,0.7,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-144-baseline-r1,baseline,ACS-144,1,Evacuate now,Public transit,Friend/relative home,High,Middle,No,Multigenerational household with children,Older adult mobility or medication needs,Moderate,Good,3.9,25,0.7,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-144-spatial_grounded-r1,spatial_grounded,ACS-144,1,Evacuate now,Public transit,Public shelter,High,Middle,No,Multigenerational household with children,Older adult mobility or medication needs,Moderate,Good,3.9,25,0.7,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-145-baseline-r1,baseline,ACS-145,1,Evacuate now,Private vehicle,Friend/relative home,High,Middle,Yes,Shared adult household,None,Moderate,Good,3.9,25,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-145-spatial_grounded-r1,spatial_grounded,ACS-145,1,Evacuate now,Private vehicle,Public shelter,High,Middle,Yes,Shared adult household,None,Moderate,Good,3.9,25,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-146-baseline-r1,baseline,ACS-146,1,Evacuate now,Public transit,Friend/relative home,High,Low,No,Shared adult household,None,Moderate,Good,3.9,25,0.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-146-spatial_grounded-r1,spatial_grounded,ACS-146,1,Evacuate now,Public transit,Public shelter,High,Low,No,Shared adult household,None,Moderate,Good,3.9,25,0.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-147-baseline-r1,baseline,ACS-147,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Single adult household,None,Moderate,Good,3.9,25,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-147-spatial_grounded-r1,spatial_grounded,ACS-147,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Single adult household,None,Moderate,Good,3.9,25,0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-148-baseline-r1,baseline,ACS-148,1,Evacuate now,Private vehicle,Friend/relative home,High,Middle,Yes,Single adult household,None,Moderate,Good,3.9,25,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-148-spatial_grounded-r1,spatial_grounded,ACS-148,1,Evacuate now,Private vehicle,Public shelter,High,Middle,Yes,Single adult household,None,Moderate,Good,3.9,25,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-149-baseline-r1,baseline,ACS-149,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Household with children,Child caregiving responsibilities,Moderate,Good,3.9,25,0.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-149-spatial_grounded-r1,spatial_grounded,ACS-149,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Household with children,Child caregiving responsibilities,Moderate,Good,3.9,25,0.7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-150-baseline-r1,baseline,ACS-150,1,Evacuate now,Public transit,Friend/relative home,High,Lower-middle,No,Shared adult household,None,Moderate,Good,3.9,25,0.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-150-spatial_grounded-r1,spatial_grounded,ACS-150,1,Evacuate now,Public transit,Public shelter,High,Lower-middle,No,Shared adult household,None,Moderate,Good,3.9,25,0.7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-151-baseline-r1,baseline,ACS-151,1,Evacuate now,Public transit,Friend/relative home,High,Low,No,Household with children,Child caregiving responsibilities,Moderate,Moderate,4.7,30,1.3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-151-spatial_grounded-r1,spatial_grounded,ACS-151,1,Evacuate now,Public transit,Public shelter,High,Low,No,Household with children,Child caregiving responsibilities,Moderate,Moderate,4.7,30,1.3,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-152-baseline-r1,baseline,ACS-152,1,Evacuate now,Public transit,Friend/relative home,High,Low,No,Shared adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-152-spatial_grounded-r1,spatial_grounded,ACS-152,1,Evacuate now,Public transit,Public shelter,High,Low,No,Shared adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-153-baseline-r1,baseline,ACS-153,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Household with children,None,Moderate,Moderate,4.7,30,1.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-153-spatial_grounded-r1,spatial_grounded,ACS-153,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Household with children,None,Moderate,Moderate,4.7,30,1.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-154-baseline-r1,baseline,ACS-154,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Shared adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-154-spatial_grounded-r1,spatial_grounded,ACS-154,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Shared adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-155-baseline-r1,baseline,ACS-155,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Single adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-155-spatial_grounded-r1,spatial_grounded,ACS-155,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Single adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-156-baseline-r1,baseline,ACS-156,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Single adult household,Older adult mobility or medication needs,Moderate,Moderate,4.7,30,1.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-156-spatial_grounded-r1,spatial_grounded,ACS-156,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Single adult household,Older adult mobility or medication needs,Moderate,Moderate,4.7,30,1.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-157-baseline-r1,baseline,ACS-157,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Shared adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-157-spatial_grounded-r1,spatial_grounded,ACS-157,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Shared adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-158-baseline-r1,baseline,ACS-158,1,Evacuate now,Public transit,Friend/relative home,High,Upper-middle,No,Two-adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-158-spatial_grounded-r1,spatial_grounded,ACS-158,1,Evacuate now,Public transit,Public shelter,High,Upper-middle,No,Two-adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-159-baseline-r1,baseline,ACS-159,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Single adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-159-spatial_grounded-r1,spatial_grounded,ACS-159,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Single adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-160-baseline-r1,baseline,ACS-160,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Two-adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-160-spatial_grounded-r1,spatial_grounded,ACS-160,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Two-adult household,None,Moderate,Moderate,4.7,30,1.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-161-baseline-r1,baseline,ACS-161,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Shared adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-161-spatial_grounded-r1,spatial_grounded,ACS-161,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Shared adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-162-baseline-r1,baseline,ACS-162,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-162-spatial_grounded-r1,spatial_grounded,ACS-162,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-163-baseline-r1,baseline,ACS-163,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Household with children,None,Moderate,Good,5.5,35,1.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-163-spatial_grounded-r1,spatial_grounded,ACS-163,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Household with children,None,Moderate,Good,5.5,35,1.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-164-baseline-r1,baseline,ACS-164,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-164-spatial_grounded-r1,spatial_grounded,ACS-164,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-165-baseline-r1,baseline,ACS-165,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Shared adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-165-spatial_grounded-r1,spatial_grounded,ACS-165,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Shared adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-166-baseline-r1,baseline,ACS-166,1,Evacuate now,Private vehicle,Friend/relative home,High,Middle,Yes,Household with children,None,Moderate,Good,5.5,35,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-166-spatial_grounded-r1,spatial_grounded,ACS-166,1,Evacuate now,Private vehicle,Public shelter,High,Middle,Yes,Household with children,None,Moderate,Good,5.5,35,1.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-167-baseline-r1,baseline,ACS-167,1,Evacuate now,Public transit,Friend/relative home,High,Lower-middle,No,Multigenerational household with children,Child caregiving responsibilities,Moderate,Good,5.5,35,1.9,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-167-spatial_grounded-r1,spatial_grounded,ACS-167,1,Evacuate now,Public transit,Public shelter,High,Lower-middle,No,Multigenerational household with children,Child caregiving responsibilities,Moderate,Good,5.5,35,1.9,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-168-baseline-r1,baseline,ACS-168,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-168-spatial_grounded-r1,spatial_grounded,ACS-168,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,5.5,35,1.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-169-baseline-r1,baseline,ACS-169,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Household with children,None,Moderate,Good,5.5,35,1.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-169-spatial_grounded-r1,spatial_grounded,ACS-169,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Household with children,None,Moderate,Good,5.5,35,1.9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-170-baseline-r1,baseline,ACS-170,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Multigenerational household with children,Child caregiving responsibilities,Moderate,Good,5.5,35,1.9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-170-spatial_grounded-r1,spatial_grounded,ACS-170,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Multigenerational household with children,Child caregiving responsibilities,Moderate,Good,5.5,35,1.9,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-171-baseline-r1,baseline,ACS-171,1,Evacuate now,Public transit,Friend/relative home,High,Low,No,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-171-spatial_grounded-r1,spatial_grounded,ACS-171,1,Evacuate now,Public transit,Public shelter,High,Low,No,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-172-baseline-r1,baseline,ACS-172,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-172-spatial_grounded-r1,spatial_grounded,ACS-172,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-173-baseline-r1,baseline,ACS-173,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-173-spatial_grounded-r1,spatial_grounded,ACS-173,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-174-baseline-r1,baseline,ACS-174,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Household with children,None,Moderate,Good,1.5,10,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-174-spatial_grounded-r1,spatial_grounded,ACS-174,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Household with children,None,Moderate,Good,1.5,10,2.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-175-baseline-r1,baseline,ACS-175,1,Evacuate now,Public transit,Friend/relative home,High,Lower-middle,No,Household with children,None,Moderate,Good,1.5,10,2.5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-175-spatial_grounded-r1,spatial_grounded,ACS-175,1,Evacuate now,Public transit,Public shelter,High,Lower-middle,No,Household with children,None,Moderate,Good,1.5,10,2.5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-176-baseline-r1,baseline,ACS-176,1,Evacuate now,Public transit,Friend/relative home,High,Lower-middle,No,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-176-spatial_grounded-r1,spatial_grounded,ACS-176,1,Evacuate now,Public transit,Public shelter,High,Lower-middle,No,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-177-baseline-r1,baseline,ACS-177,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-177-spatial_grounded-r1,spatial_grounded,ACS-177,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-178-baseline-r1,baseline,ACS-178,1,Evacuate now,Private vehicle,Friend/relative home,High,Upper-middle,Yes,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-178-spatial_grounded-r1,spatial_grounded,ACS-178,1,Evacuate now,Private vehicle,Public shelter,High,Upper-middle,Yes,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-179-baseline-r1,baseline,ACS-179,1,Evacuate now,Public transit,Friend/relative home,High,Lower-middle,No,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-179-spatial_grounded-r1,spatial_grounded,ACS-179,1,Evacuate now,Public transit,Public shelter,High,Lower-middle,No,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-180-baseline-r1,baseline,ACS-180,1,Evacuate now,Public transit,Friend/relative home,High,Lower-middle,No,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-180-spatial_grounded-r1,spatial_grounded,ACS-180,1,Evacuate now,Public transit,Public shelter,High,Lower-middle,No,Shared adult household,None,Moderate,Good,1.5,10,2.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-181-baseline-r1,baseline,ACS-181,1,Evacuate now,Public transit,Friend/relative home,High,Low,No,Household with children,None,Moderate,Good,2.3,15,3.1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-181-spatial_grounded-r1,spatial_grounded,ACS-181,1,Evacuate now,Public transit,Public shelter,High,Low,No,Household with children,None,Moderate,Good,2.3,15,3.1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-182-baseline-r1,baseline,ACS-182,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-182-spatial_grounded-r1,spatial_grounded,ACS-182,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-183-baseline-r1,baseline,ACS-183,1,Evacuate now,Private vehicle,Friend/relative home,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-183-spatial_grounded-r1,spatial_grounded,ACS-183,1,Evacuate now,Private vehicle,Public shelter,High,Lower-middle,Yes,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-184-baseline-r1,baseline,ACS-184,1,Evacuate now,Public transit,Friend/relative home,High,Lower-middle,No,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-184-spatial_grounded-r1,spatial_grounded,ACS-184,1,Evacuate now,Public transit,Public shelter,High,Lower-middle,No,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.9,0.75,,,reasoning_implies_vehicle_without_access,reasoning_implies_vehicle_without_access
ACS-185-baseline-r1,baseline,ACS-185,1,Evacuate now,Private vehicle,Friend/relative home,High,Middle,Yes,Household with children,Child caregiving responsibilities,Moderate,Good,2.3,15,3.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-185-spatial_grounded-r1,spatial_grounded,ACS-185,1,Evacuate now,Private vehicle,Public shelter,High,Middle,Yes,Household with children,Child caregiving responsibilities,Moderate,Good,2.3,15,3.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-186-baseline-r1,baseline,ACS-186,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-186-spatial_grounded-r1,spatial_grounded,ACS-186,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-187-baseline-r1,baseline,ACS-187,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Shared adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-187-spatial_grounded-r1,spatial_grounded,ACS-187,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Shared adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-188-baseline-r1,baseline,ACS-188,1,Evacuate now,Private vehicle,Friend/relative home,High,Low,Yes,Single adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-188-spatial_grounded-r1,spatial_grounded,ACS-188,1,Evacuate now,Private vehicle,Public shelter,High,Low,Yes,Single adult household,None,Moderate,Good,2.3,15,3.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
ACS-189-baseline-r1,baseline,ACS-189,1,Evacuate now,Private vehicle,Friend/relative home,High,Middle,Yes,Two-adult household,None,Moderate,Good,2.3,15,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,,,,
